name,reviews
Charles Hates Ponzi,I would recommend my friends toaply if they need help with extra money.
Shirley,Very happy but I actually need more money now I
Ellis,Have no credit built up and accepted would recommend 5 stars
Janet,I've been a CashNet customer for years  excellent service that is why I give 5-Stars
MIGUEL,Great when I was broke and it was an emergency cash thanks
Cornella Smith ,I couldn't use my money set aside because my bank account is negative and I wouldn't have got the money. They say that's the only way I could have gotten it.
DJ,"Very, very good and helpful in time of need. Great choice.😊😊"
Stacy,"CashNetUSA has always been there when I’ve needed them! My only problem that I’ve ever had was when they lowered my limit. I thought it was because I hadn’t borrowed from them in a little while, but it was actually due to COVID. A CSR informed me that they lowered most borrowers’ limits due to COVID. I’m not sure I agree with that decision, but I still have to say they’ve been very helpful to me over the years."
MARK,Very quick to respond. really helped me out when I didn't think I would be able to find any.
Rachael,Great service!!  Took care of some problems efficiently and quickly!  Very happy and satisfied!
Marvel,Simple application. Same day approval. Next business day deposit into my account.
Ana Rascon,5 for reviews
Grace,Good but I need more money than what I got
JUDY,"I was approved, told to verify email, and was denied."
TaVie,My bad. NOTHING bad to say. Didn't mean to hit the star! CashNetUSA is great!
Muriel,Helped me with financial issue
TROY,It was easier than I thought and you just don't know right on time. Thank you very much and your customer service were very helpful and informative.
Sheridan,Fast results. I just was released from the hospital and I needed some money I’m sure you sent me something but I need to know when the first payment is due and what the payments are I apologize if you’ve already sent it but if you could please resend it to me thank you for everything
CustomerRobert Garrett,"Your company is awesomeyou now have a customer for life, I needed a few extra bucks for a car repair, and i requested a draw, the no hassle steps to get the money i needed, sure took a load of my shoulders."
Christy Gant,Easy to work with and delivered as promised.
Catie ,She Is A Caring Person She Is Good With People And Patients With Me
pierrette jenkins,"The individual who helped me was very courteous, knowledgeable, and exceptional in making my transaction smooth as possible."
TR,"This was an easy apply, high interest loan that really helped me out of a jam. I'm sure the part about the first payment being due the next week was in the fine print but I missed it and the shock is why I went with 4 instead of 5 stars!"
Steven,Great online access and easy to get a loan with bad credit and I got my money the next day thank you for your service
jason,I was surprised and pleased that you all helped me when I needed assistance the most. Thank you!
Daniel,It was fast friendly service and answered all my questions quickly. They were very helpful
Cheryl,Great for when you are short on cash fast money directly into your checking account.
Gary Ridgeway,It was absolutely wonderful quick and easy thank you so much it came when I really needed it
Brenda,"All good, thank you"
Murphy,There to help when I needed it! 24 hours approved and money was in bank. Thank you cash net
Sherry Doss,This was an awesome company that I would refer to everyone. They helped take care of unexpected Bill's and were fast. Thanks again and would strongly recommend in the future
Clayton,"Very good experience! Needed a small amount only, and they got it done for me really fas!"
Toni Hurst,I was approved so fast regardless of my credit score and had the money in my account the next day!
Veronica,very disappointed that u are out on hold for 20min if u do not want to wait 4 so.eone to call u back in 25 to 30 min. why are we on hold so long.  Then after 40min on hold the phone hangs up.  If u guys are short staffed you should put that in the first 2 seconds of the phone call.  SAY WE ARE SHORT STAFFED AND IT WILL BE A WHILE BEFORE WE CAN GET TO YOU. BUT WE WILL TRY .
Felicia,"This is a great opportunity for someone with bad credit, such as myself, to build my credit up in an easy and affordable way. To bettering ourselves and our credit scores!"
John,I honestly recommend CASHNET to everyone when in  need of financial help very friendly representatives very easy and fast in getting the help we need.
Pauletta,Took 2 seconds to say nope they are trash I'd give 0 stars if I could I am starting a Facebook page to let everyone know to stay far away from them
Ruby,Very professional and fast. Helped me make a payment plan and they are reliable.
Lucio,"Pleased with the customer service, always!"
KENNETH WILLIAMS,Helped me out in my time of need. Really going to be a big help to my family in this difficult time.
Delores Perkins,Am so relieved to solve this issue with you thank you
YARIELA,wonderful customer service great people skills
Latricia Taylor,I recommend anybody if you need a loan go to CashNetUSA service is great and fast
Emery,I needed the money really bad and my lights are getting ready to get turned off since I had surgery so they helped me a lot and fast thank you CashNet
LEONIA,Very helpful
Timothy,EXCELLENT CUSTOMER SERVICE!
JAKE,"I was very well pleased with the whole process was quick and easy...it has been one of the easiest process I have ever did..and one of the quickest responses, it only took few minutes..."
WARDELL,The rep made the call so quick and smooth that it didn’t even seem like a customer service call !
Susie calzada,I have been dealing with Cashnet for 4 years and they have been very fast and efficient service ipeople in servicing my loan needs. They have helped me manage my financial needs.
JOHNNY,Awesome and Easy
Kenneth Mason,I feel cashmere is totally the best they help any way that they can
Willie,Needed to know a few things that I wasn’t sure of the Representative was helpful and friendly love it
Marc Kryjewski,I applied and next day funds was in my account. So far so good.
Erica,Try adding testing to your app process. My computer was acting up and I was almost unable to complete the email verification. I got lucky that I was able to use my phone. It might also help if you could get your codes to come up in something  other than spam.
Jennifer,Process was easy selected dollar amount for withdrawal completed banking verification within an hour receiving email for approval and time stamp for deposit!!! Thumps up
Hawkeye,All I got to say is ... You guys are great 👍 ... Thank you again ...👋😁
TAMMY,Hi y’all done an awesome job I will continue to used y’all in the future great job
Elizabeth,At a time when I really needed some extra help this was an easy thing to do. Thank you so much. This so help me within one day I was approved and funded.
Sed,Easy process. Quick transaction
William,I had a medical emergency reached out to company for help. I was able to reschedule my remaining payments with out a hassle. The customer representative was awesome great personality and easy to work with. I am happy with my service at Cash Net.
Cynthia,It was smooth and easy to do. No problems.
Daniel Hernandez,Alway available when I need help
Elverta Hurley,I love them I would recommend them to anyone
RENEE,Quick response and help you solve problems over the phone.  They walk you thru it. Thanks for your help.
Darryl Williams,Fast approval time just took a while to get deposited so I thought it was a scam at first I’m very grateful and thankful!!
KARL,"I applied for a loan. I am on Ssdi and i get SS for my deceased husband. I also receive 2 small pension checks. I applied 7/12/21. Sent them like 5 screenshots of all the direct deposits. They said my loan was approved. Later in the day they stated they needed something showing that the payments were recurring. I went to the deposit section of my bank and sent several screenshots of all the deposits.  Then i get an email stating it was withdrawn and to fill out the application again. So i do. I sent them a benefit letter for each Social Security direct deposit, and like 8 different screenshots showing those deposits and the direct deposits of each of the pensions. I kept checking today, the 13th. They send me an email once again saying it was withdrawn and to fill out the application again and send a copy of my most recent paystub. Hello? I dont get a paystub. I needed this loan desperately but not at the loss of my sanity. They are impossible!"
Steve Briston,thank you for the loan. I will keep using your company and tell other about you
Charles,"He did a good job....precise,polite,  and knowledgeable.  Thanks!"
Mikey,CaahNet was there when I needed them.
Alicia,They was great they actually gave me that loan I was looking for them so even though I accidentally had a glitch and they put a 0 on the end of my income and they approve me for that one but they still gave me the loan anyway because they approve me once already and I didn't take it away or lower it
CALVIN Carroll,"This is a good service but you need more people to answer the phone,s"
Tonya  Davis,"Great service, customer support is 2nd to no company. Everything was quick fast and easy and CashNetUSA helped when I had no where else to turn. 👍🏼"
JOEL,My experience was awesome! I recieved the loan quick and easy best loan experience ever.
Georgia,Cashnetusa was very helpful and the customer service representative was very patient and helpful.
Mary,It was great exceptbthebhigh interest rate. I thought it was way too high.
Anthony,I talk with a shoudp  I think I speeling her name right she give me great service she didn't rush me off the phone like the other customer service people did I've been chilling with cash USA for a couple of months now and she answered all my questions that I've tried to have answers in the six months that I have been dealing with CashNetUSA you need more customer service reps that are like her that are very patient and can answer all your questions without getting frustrated
Patricia Williams,thank yall for giving me a loan i am grateful to deal with a wonder company no bs just bussiness know how to treat a person i'm just happy keep up the great work
Jeffery Winchester,Very thorough to the point business conversation
Edward,I have used cashnet often and have always been very happy with their service
Lesa Anderson,Very pleased with the service that I was render.
Jennifer Schrader,The experience was quick and easy for the application. Only problem I have is the account activity page doesn't really give details on the next steps. It tells me where I am at but I don't know if I need to wait or does an exclamation point mean I need to take action?
Kina,Fast and easy. Just what I needed.
charles,I was unable to completely my passwords Re etc n cause I am unfamiliar with h download and iTunes abd go get got play and more fun I wanted to giv up on cashnetusa because if the long monologue abd wait times put me to sileeo
MARIE,It was so quick and easy. Will use again.
Judy Wilkinson,isaid she was very good i would like to talk her again ok
Reveca,"fast, easy, no hoops to jump through, but expensive"
Terry,Thanks for the wonderful help l receive very well.please
Paul,I list my job and she was extremely helpful and concerned
BILQIS,"Always there for you when you need them, ease of payment dates, in case emergencies comes up."
BONNIE,got help when I needed it.
Bobby,CASHNETUSA was smooth and my account got funded quickly.   I recommend this company to anyone in need of help!
Jessica,Very helpful so far just praying loan goes thru
Dina Sisneros Gardner,First time getting alone I'm pretty satisfied so far.
ESTELLA,"I truly appreciate doing business with CashnetUSA. You're on time every time, thanks. 😇🙏"
Susan,"Fast, easy, and reliable service couldn't have asked for better service"
Jennifer,Was very helpful and walked me through everything that I didn't understand
SHARI,Everything was smooth and easy. Thank you
Ronald stokes ,Money was deposited right on time! Thank you;
THOMAS,The service was great and what they say they do
SANJUANA,A must go to if in need of a immediate loan . I got approved the next day with no hassle for a low monthly payment back.
Sandra,Jacqueline was very quick professional and friendly. Solve my problem efficiently.
MITCHELL,Really fast application process and approval notice we within a day love it
jose,Well I am just letting you know I am getting a million dollars in four days and brand new truck and then I am getting thirty million dollars in two months Facebook owes me that million dollars and brand new truck so call them if you don't believe me and you can call First Abu Danhai Bank because I g ok t inherti coming so call them if you don't believe me it is in Switzerland
Rickey,Quick and easy to apply for and very quick for depot also
Peter Gomez,Application was easy and I got approved within minutes. The money was in my account within 2 hours
Scott Kloian,CashNetUSA gave me a line of credit when no one else would give me a loan to consolidate my debt.
Lori,Had no issues..my money was in my account the next day..Thanks!
Zinna,"They were prompt, helpful and right on time!!!"
Deedra,"This was truly a blessing, thank you all!"
STEPHANIE,Fast and Easy. Would definitely recommend.
Life Idel Kennedy Courage Inspired,Incredibly slow transfer process. Not helpful if in a pinch.
JOANN,"Fast approval, friendly staff, thank you!!!!"
Marilyn,CashNEetUSA is very fast. They accomodate me well. I got the money onthe same day I apply online. So quick. I will recommend them.
Dianne,Easy to apply and received my funds on the same day
Robert,Great company.. very fast approval.
Bruce,"The process was so fast and easy and the money was in my account the next day!  Thank you, you saved you me!"
ELIZA,Need to get income verification to you could not for some reason
Kenneth Stokes,I really needed emergency  funding and cashnet came through for me quickly thank you so much.
LAWRENCE,Had problem with email and password. Tim was patient and walked me though the issue. Thank you for excellent customer service.
KAREN D ADAMS,Can't understand why I was declined after I was approved
James,"Cash Net USA sends me a quick review after talking to an agent. I gave them a five star review and then I was let down by Cash Net USA for wiring my loan funds to the wrong, non-existent account. I owe $300 as of today but the funds that were supposed to come into my account was sent out to the wrong account. I am a hotel front desk agent, and what Cash Net USA did was equivalent of me checking a guest into an occupied room. One mistake that is supposed to never be tolerated was made by Cash Net USA. I will no longer do business with Cash Net USA. I do business with a few other payday advance agencies, and none of them have ever sent me money, and ended up funding the wrong account. I wonder what kind of system Cash Net USA uses but there must be quite a lot of holes in their operation."
Alonzo,The phone person was great.  The company read your paper work very carefully to prpotect yourselfSo at the bottom they want my real feels it says:The top folks must make grat money and I beleive the old saying them that has money makes money.  Them that don't and need help get screwed one way or anotherREAD YOUR PAPER WORK VERY VERY CAREFULLY!!!!!
Audrey Mich,Awaiting  email to sign electronic signature for payment plan.
Quincy,"During my application process, I received a call, the representative Stephanie answered the questions I had efficiently and walked me through the rest of the process. She provided EXCELLENT customer service!!!If you submit the application before 1:00 PM Central Time, you will obtain same day funding. Unfortunately,  I submitted after 2:00 on a Friday,  so it will be Monday before I get funding.I appreciate CashNet being there in my time of need!!!"
Rachel,They took time out and got what I need for my application...She also went step by step over what I needed.
Richard I.,Quick process.  Was answeing a question wrong because I wasn't paying attention
Sheryl,Good. Let's keep doing business.
Eric L Turman,"Handled my questions very fast and they helped me with my problem. Now I can breathe easier because she handled my account with expertise and with something I can live with. She also answered a question about an email I received using their name. It looks suspicious because I've never heard that CashNetUSA gave out large installment loans. Come to find out I was right and this was a scam. Because my car had been stolen, if I had contacted this person, I could have lost all of money that I need to survive on. Thank you,"
Robert,thank you fast and received my money the same day. you guys are awesome
Dominic,Everything was great you already received one payment back however it's showing a payment coming out too early I only get paid on the 3rd of each month my next payday is until August 3rd please help
Angie,"A year ago I applied for a loan, and it was paid on time....I applied for a new one and I was declined and told a response will be sent in 30 days. As of  today no response yet. What is the deal.. Am I good or not for a loan..!!"
Deveon,"I have never had a problem when requesting additional,needed& emergency funds. I truly appreciate the quick& easy access I have, Thank you,"
Robyn,"I've been with Cashnet USA for a number of years. They always treated me with respect and kindness, very professional and informative of the company. I was sad to know they no longer could offer help to the state of Virginia, but glad they were there when I needed them."
E. Perez,Cashnet USA has helped me out a lot. They are always very nice respectful and empathetic towards me.
Betty,I received  great  service  when I needed  help  I received it  without  haste in all I had great service
Paul,"Cashnet USA was really there when I needed them.  My mom needed some major dental work done and we just didn't have that kind of money laying around extra.  She does so much to help me I'm glad I could do this to help her.  Thanks  Cashnet USA, you really provided for a family in need!"
Julie Hearn,I applied for a loan and it was a fast process and I got approved within minutes and was able to get my money the next day!
DORINDA BUSH,You guys are really helping me move forward with my life. Thank you so much!!!!
Elfego,"Great company when you’re in a time of need, and definitely work with you when if you fall short! Recommend to anyone !!"
JAMES,Always helpful when in need
Carolyn Stanford,"CashNetUSA has been a trusted lender when others would not come through.However, excessive interest rates have made other lenders a better choice.  A $2000 loan cost me $5000 over two years.They were blocked from making loans in California due to preditary lending practices."
Ricky,Thank it didn't take long at all for me to get the money ' like that thank you.
Marquise,Each time I called I speak with a very helpful and professional rep.
DENISE,Everything was great and right on time love it.
Melanie Taylor,"Although the interest rate is high, I was able to pay off my loan without any issues."
ralph,I needed help and yall came through far me when I needed it thanks alot
JOSEPH,Experience was great Fast and easy .Results in minutes .
Charlie,They were quick to get it approved and in my account
Dorthea,It all went well wasn't any problem for me
Lee West,Amazing customer service. Highly Recommend .
Lawton,"My experience was fast,to the point and very helpful.I will gladly use your service again.To get a payday loan in town here,the process of driving to the office  ,going through the process of paperwork etc; etc; is a pain.Your service approved my loan and the money was in my acct in 3 to 4 hours.Great service you have here,thank You…William Hayes"
Bryan Mansfield,I like the service.
Robert,"Easy, quick, and convenient….did everything from my phone on my lunch break :)"
Keith,She was very informative and told me about the new changes and updates and solved all my issues
Valarie,I Have Always Received Top-Notch Customer Service!!!
Sydne,Mostly quick and easy to deal with. Every once in a while it is problematic but problems are very easy to fix
Eric,Very helpful and fast with the loan process
Crystal,"*BEWARE*I was in the process of applying for a loan but the man on the other end of the phone had a strong accent and very hard to understand really made me jump through many fire hoops trying to get my loan in motion, and after dealing with this guy for at least 2+ hours stressing me out so bad only for him to rudely hang up on me. When i tried calling him back I got a message that said the number is no longer in service. So in conclusion...I gave this guy ALL my personal info that in the end I didnt get a loan (that i was approved for) and was left in a state of anger and confusion. Sincerely,A pissed off person!!I would NEVER recommend this so called company to anyone!! *BEWARE*"
Daniel,Great money was in my bank account as promised
Kenneth,Everything was there way I need thank you very much
Clifton,Awesome help! They're always knowledgeable and leave me happy when communicating. Recommended!
charles,Excellent service... Cash when you need it...
SHAWN,U were very helpful and nice thank u so much 🥰😍🤩😘🙂🙃😋😜😛😛🤪😝😝🤑🤗🤯🥳😎🙀😻💋🤙👍✌🙏👄
JUANITA,she did a good job on getting my loan today.
Reco,I apply for a loan and I got denied ya'll said I was approved this is a hassle
Abel Casarrubias ,"No problems, fast approval, got me the cash I needed, would recomend"
Harold,are easy to work with in getting cash advance
Antanina Krall,Excellent service always there when you need financial help come back to Virginia soon thanks
Hannah Adrian Rogers,Perfect 😍 I was fast easy and very helpful thanks
Raul,I love this app already
Kenneth Clark,"I can't really complain. They were a relief when I needed them. I plan to make extra payments to help keep the interest costs down. It wasn't same day but I did have it the next day. Like I said, I can't really complain."
CL,Love Mel!You are very fortunate To have Mel work for you!Brian
KERRY,"The prompt and courteous service was excellent….   The interest rate, a little too pricey for me"
BRANDON,Great jus waiting on funds to see if it really what it says it is
Jonathan,I just want to take this time out to thank the young man Ivan who helped me and explain things to me better to get past the problem very helpful and polite
Timothy,"My representative Bri was very knowledgeable, professional and courteous. Helped with the current issue and helped with future payment issues. She was quick, well-informed and very pleasant. This can be a stressful environment for employees and customers but she seemed as if she genuinely enjoyed her job and appreciated her clients. All around excellent service ."
Richard,Fast and efficient just in time
Javier,Awesome seamless experience. Very satisfied. Posted when it should.
Ashley,Had no idea how easy and fast it was to receive excellent sevice! 👍
Jacob,"Excellent experience, thanks."
Estancier,"Great service, great customer service."
jamie,Great service.  Great people
 CURTIS KIDWELL,Such a wonderful company. Very professional.  Thank you for the financial help.
JOSEPH,Everything I didn't understand was Explained in a professional manner.
Kyle,"Customer service team was on point, answered and help solve my problems."
Evan,"Fast, courteous process.  Knowledgeable Agent."
Stephon  Taylor ,very fast about depositing money in my account when I need it . thank you
Troy Jordan,Got a preapproval letter got everything set up and they said I had to get approved and it's a 326% interest do not get this loan
Tamaria,been there for money when i need it. Thanks
Erinn,You guys are doing great job thanks for being a great friend
Madison,I APPILED  and was approved when I thought  I wasn't able  Quick and Fast!Thanks Cashnetusa.com 😊
Amanda Tanner,Wow 😳 It was so easy. Thank you guys 😊
Michael Thibodeaux,Speedy service and easy to get approved for the funds I needed! I will definitely recommend this to anybody in need of a loan.
Terrie,"Service was great, easy and fast"
customer Mary Carter,Simple procedure to get a payday advance from CashNetUSA. I would use them again because their fee to borrow until payday was reasonable.
PATRICIA,I thank you for helping me out so when do I start paying the money back
Bibiana,Cashnet was there when I needed help most.  Thank you .
Latricia,I like CashNet USA because they stand by there word. They got me a loan a little more then I ask for. They are quick and friendly. And the good part is if you make your payments on time. They allow you to borrow again. CashNetUSA is one of the best loan company’s I have seen yet!!
Johnathen,"Everything is easy and quick, except trying to forecast my next interest and principal payments without help.  Also, I must find out if my payments are being reported to the credit agencies.   Always something to learn!  I am really satisfied with the ease of everything."
Terri,Excellent customer service. They put the customer first.
FELICIA,Fast and easy. Saved the day.
Mark,Because you help people  like me
Andrew,Excellent experience!!! Love this company..
Jane,"Best in the business as far as I'm concerned, will set up payment arrangements if you prefer."
Irvin watson,Outstanding! Thank You Sooo Much!!
Shirley Noel,Fast and easy! Just lik that...
Brandi ylla,"I've recommended cashnet several times because the company is reliable, efficient and HONEST. The agents I've dealt with are awesome AND I can understand them! No disrespect intended but I'm sure you all, reading this, understand what I mean. Thank you cashnet, a satisfied customer in California."
ANGELA,They were the only ones that offered me any type of loan and because of that I was able to make my rent payment on time.
Stephen,I have been a customer of Cashnetusa for a few years.  Their employees have always been polite and professional.  I will continue to use this company when I fall short on cash.Linda
Robert,"Miss Cindy was effective, immediate and precise!"
Dean .USA. Are.great. ,"Well, Everything has been great. Nothing bad to say. Just grateful"
Geraldine Allen,Great company to apply with they take their time to get you what you need and they’re really nice
Jerry,"Well, after filling up their application online,  got approved for a $200 cash advance and signed loan documents as well.  They backed up and told me that they can't use unemployment benefits as income. I explained the agent about starting my own thing from home after certification with Arise.  This week started doing doordash and Papa as an extra income as well. He still denied it and told me that i can apply again after working 30 days with an employer.  i told him that after working 30 days with an employer i certainly know where not to go :) and that i don't have employers i am my employer.  Please if you can choose another place to get your funds from, do it. I really thought this pandemic would teach us all a lesson but it seems some learned and some just got worse.  (Agent Name Gary)"
Robert,"I am a long time customer.  I tried to log on to apply for a loan, but was met with an error screen on my computer.  Kayla helped me get everything resolved and I was very pleased."
Bob,CashNetUSA gave me the amount I needed and gave me affordable payment plan options
jacobus,Fast and quick thanks for everything I really appreciate your service
Eileen,My experience with my agent was pleasant and informative and she was a knowledgeable and help me with what I ask for.
Belinda,I love how yall take care of your customers
CATHY,PLEASE SEE MY ABOVE STATEMENT! GARY
Dale,it has always been easy to borrow when needed.  payments are low and easily made with auto pay.  great customer service too
Cynthia,Very efficient and appreciate their support
Don,"Raquel was very helpful, and very nice. She solved the issue right away. Many thanks !"
Dianne  Thomas,Im a Senior citizen used Cashnetusa for over 2yrs. Due Pandemic n Cancer issued I rely on one income. SS Retirement. I did not receive the full amount of my normal deposit to meet my promised past due issues. Karina felt my stress n anxiety and was able to find me a solution. Thank you KARIA.
Francine,Well i was unhappy with the amount because my letter said i was pre approved for $1000 Without an extra credit check so i signed up for it and you wouldn't give me but $500. That was a big blow to me and made me very angry because i needed that money..so i settled for the $500 and it came on the day you specified so that was good... Please stop sending preapproved letters if you will not honor them!!
Felicity,"Greatjob god is wonderful kids are the future 4,a of safety happy 4 of July weekend!!"
Mark Thurkill,I have great experience easy to apply an got my answer within a few hours or by the end of the day! Thank you CashNet.USA!
Norma,Needed to pay some bills and had no other option as pay day is weeks away so I applied for alone and within the same day was approved! Highly recommend CashNetUSA.
Chad,Just wanted to know when the money would be posted she explained it can take up to midnight cash.net all way help me when I need it
Luther James,Niesha was great and seemed eger to help me
jerry,I have needed to help one of my daughters financially during her pregnancy.  As always Cash Net USA was there to help me.
Christopher,Very knowledgeable very understanding good service keep up the good
Stephen,Service was fast and approved immediately.
CY,A lifesaver when you need it the only thing I sort of regret is the fact I didn't get it in the same day but that's okay I wish to let everybody know that I probably plan to use the service in the future
Melissa,I called twice and the wait time was more than an hour when it said it was gonna be 25 to 30 mins. Email also has not been replied back. Service was great for years but not no more
Kaneisha,Great Experience! No Hassle!
BF. ,You stated online that you can have the money deposited within 10 minutes and I'm in an emergency situation. I tried using your online application process to get my money deposited in the 10 minutes it has been multiple hours. had not been an emergency I would have never tried to get an online loan but now it is normal business hours and I can go to my regular Bank get it but I've already got this in limbo. Instead of taking another hit to my credit score I will be waiting this out.
Jimmy,Love cash net. Quick and easy..
HAZEL,I was very pleased with the help I received.  It was needed when unexpected things happen...
ROBERT,"It wasn't bad. Personally, I don't agree with a lot of what it says in the agreements, contract.... But I needed the help, and they helped. Really easy, quick. Much appreciation to cashnet."
Lindsay,In time of need I was able to get a loan easily with out waiting long periods of time or have to give exaggerated amount of information. Loved it. Thank you!
RANDOLPH,Grande customers service and they do help you solve my problem
Beverly,I was in a pinch and needed some quick cash and got online with CashNet and was able to do my loan quickly and smoothly no hiccups. It was easy it was fast gave me all the information on payments and interest and payoff. It literally took 5 minutes. It was the best and easiest experience I've ever had.
Timothy,They transferred the money in my account the following day. I could always trust them when they are transferring the money.The only thing that I can say is that they have a very high interest. But overall they are very good when you need help from them.
Judi,Had a problem getting  documents  sent. Angela helped. Got my problem  solved  quickly.  Very helpful and  friendly
Thomas Stanley D,Easy Apply and quick deposits!  Great staff!!  Money just when I needed it!!  THANKS CASHNETUSA!!!
Adele,Because she work with me she talked with me she understand where I was coming from and this is what I'm sending you so don't ask me nothing else thank you
George,Everything was so quick and easy and within 24 hours I had money thank you very much
Courtney,Fast and knowledgeable
MEGAN,Thank you guys I needed this hood news today. I’m getting married July 3rd so this 1000 is going to help alot thank you
Sherry Guss,Help me out a lot would recommend to everyone
glenn,"Super easy, whole process took 24 hours"
JOHNNY,Give it a five star rating!!!!Rachel was very excited to help me she was a fantastic person to pay me attention and answer all my concerns and adjusted my payment plan so I could still afford being able to make July payment and August payments thank you  Rachel for your time May you and Cashnet be blessed AMEN!!!
Joyce,From beginning to end everything was smooth and quick
Gilberto,I love how fast and convenient CashNet service handle my financial needs in timely manner.
mark,Great job.   Very helpful and in a timely manner.
Charles Djohns ,"Although I wasn't approved for what I asked for, reps were pleasant to deal with.service was very fast.I am very pleased"
Erin,"No fuss, no hassle, easy process"
Melissa,I liked the overall experience. It was fast and easy
Jeffrey,When I needed help CashNetUSA was there. They take care of you right away. Customer Service was very helpful with any questions you have to ask.
Angela,I was having a problem signing into a certain part of the application process . The customer service gentleman was very knowledgeable and helped me resolve the issue.
Charles B,Excellent service and very understanding of my situation
DEBRA,I couldn’t ask for a better experience. It was fast and easy. I’ll recommend CashNetUsa over and over again. Thanks in my time it need.
Dustin “D'sNuttz” Gibson,"The customer service I received was excellent. The representative was compassionate and efficient,  she answered all of my questions."
Demetrius,So far I haven’t had any complaints. The process was quite easy and quick and it came at a time when I really needed the help!
ZO,"Angela put me first, solving my issue with my upcoming payment that gave me an awesome peace of mind"
Lisa,Other than the interest rates this company has helped me in my time of need multiple times.
Ashley,"I panicked when I could not navigate site and wanted to pay off loan. But, their chat help is fabulous and I felt I was able to get all the help and information I needed. I would do business with them again and reccomend them to friends in need of the service."
Eric,Nothing negative to say Lisa was professional  attentive and courteous
Carolina,"I used the chat instead of calling to resolve questions I had.  The young lady, was patience and did everything I asked and made me feel like I was the most important person she had to help.  I appreciated the fact that she even apologized for making me wait and I had asked for information that consumed alot of time.  I told her she wasn't taking my time, I asked the question which I knew would take time and I appreciated the fact she was taking to time to answer my question.  She was very professional and I hung up feeling I was with the right company."
NAKIA,Very easy process from home that does not take long with accurate information
Savanna,Good person good helper
JOHNNIE,Very professional attitude polite and very courteous
Sandra Bass,"Kathleen made me feel confident that I could take care of my loan obligation with Cash net, thanks"
April,Not worth it. The fees and interest more than double the loaned amount. 1900 dollar credit draws out more than $3000 in payments.
ANDIE ,I have been with CashNetUSA for over 7 years this company has help me through some hardship times I would recommend them to any and everyone. A respectable and caring company. Glad I choose this company. Thank you CashNetUSA fir being there when I needed you.
DWIGHT,CashNetUSA saved me from getting evicted super easy and great experience fast and easy and professional.
Steven,Great Customer Service!!!
Jamie,"Great and helpful , when you need that extra push or lend they are here to truly help"
Donna,"No problem, payment was accepted and I was thanked for using Netcash."
MARGARITA,Excellent service
Linda,just so easy when u have help. she knew actactly what to do
Taylor,My experience was fast & easy. I only had to wait one business day to receive my money.
Shakeya,I was happy to get my approval so fast and the money I had. To wait till Monday since it was Friday night I filed with cabinet USA. They helped Meehan I really needed it.  I have not gotten two out of the 3 stimulas checks sent out to every one.
Carolina,I gave you five stars thank you very much
Diane,Awesome job 👍
Constance,"Ms. JULIIA WAS PROFESSIONAL AND VERY EFFICIENT AND KNOWLEDGABLE . SHE KNEW WHAT SHE WAS DOING. SHE WAS KIND. VERY PLEASANT TO SPEAK WITH DURING THIS PANDEMIC SEASON. THE ECONOMY IS UP & DOWN. SOME OF US NEED EXTRA HELP. HOWEVER, WHATEVER THE PROBLEM IS WITH CLIENTS APPLYING FOR A DIFFERENT AMOUNT THEY ARE ELIGIBLE FOR IN TEXAS AND CAN'T RECEIVE NEEDS TOO BE FIXED. I HAVE CALLED IN ABOUT THIS ON 3 SEPARATE OCCASIONS. THERE HAS BEEN NO ACTIVE OR REAL EFFORT BY CASHNET USA TO RESOLVE THIS PROBLEM. I HAVE BEEN A CLIENT FOR YEARS. SO WHY SEND LITERATURE SAYING I AM ELIGIBLE FOR SOMETHING YET YOU TRY TO PACIFY ME  BY MAKING SOME LAME EXCUSE AND FORCE  ME TO ACCEPT THE LESSER AMOUNT WHILE CLAIMING THE PROBLEM IS BEING FORWARDED TO TECHNICAL SUPPORT. I AM GOING TO INVESTIGATE FURTHER AND REPORT THIS ISSUE TO SOMEONE WHO WILL GET TO THE GIST OF THE PROBLEM. WHY PUT IT OUT THERE AND HAVE NO INTENTION ON DOING ANYTHING ABOUT IT? IT IS UNFAIR. IT DOES NOT GIVE ME THE SAME RIGHTS, PRIVELEGES AS OTHER CLIENTS. I HAVE BEEN LOYAL TO THIS COMPANY. I HAVE PAID BACK THE EXCESSIVE AMOUNT OF INTEREST RATE EVERYTIME..SO,WHEN IS THE COMPANY GOING TO LIVE UP TO THE GOALS AND MISSION STATEMENT IT IS ADVERTISING TO THE CONSUMER? EVERYONE SHOULD BE ENTITLED TO BORROW  WHAT THEY ARE ELIGIBLE FOR IRREGARDLESS OF WHAT INCOME BRACKET THEY MAY HAPPEN TO BE IN AT THE TIME. WE ARE STILL IN A PANDEMIC. YOU CAN STILL CATCH THE VIRUS. PEOPLE STILL DON'T HAVE JOBS. FOR SOME CASH NET USA MAY BE THE ONLY BEACON OF HOPE THEY CAN DEPEND ON TO HELP THEM."
Mz Chris,Cash net has been patient with me in my tough time and have helped me when I needed it most! Would definitely recommend
Angela,Thanks again for your wonderful call today
Ann Quarterman,You guys have always help me with obtaining loans and making my payments.  My questions are always answered.  Representatives are always very polite.
Stephanie,Fast and very easy to use. Would definitely recommend if you’re ever in a pinch.
Wahteiska,Super quick and easy! Love that they have an app to keep track of payments and balance. Highly recommended!!
EMMANUEL,You guys are fantastic. Never had an issue.Thank you
