name,reviews
Esther,I had a really bad experience here I don't know if the girl was on drugs or what but she didn't seem trust worthy I will never do business with you guys sorry needs more training
Janet,"Could not have been treated any better. Prompt, courteous and very friendly."
Lakisha Monique Killian,"Advance America is in my opinion, the best pay day loan store out there.. And now it's even easier to access . You don't even have to leave the house! Great for us transportationally challenged people. Thanks AdAm"
Kim,Very friendly customer service. Helpful every step of the way.
Robert,McKenzie was wonderful and the process was so easy  thanks again you guys
Maria Roxana,"As usual, it's always a fast and simple process for the loan I needed.   I love the app!"
Blessed,Have always had good and fast service and it's always been very courteous too
Gaynelle,I had trouble doing the on line talked to Heather I thank in Sidney I went there from bellefontaine talked with her she  got me all set up again I will recommend this place to others an thank you so much for your help
James,"Katie the manager is the best!!! Great customer service skills, the staff is great too!!"
Lizeth,"Shemikia was professional and knowledgeable, with a great attitude. We had much laughter throughout the process. I came in last minute and she did everything she could to speed up the paperwork and get it done in a timely fashion."
Cynthia,This is the best loan I have ever used ..I have been using them for over 1 Year now and they are amazing!! Anyone need a loan I truly recommend them..
Judy,Thank you for doing a great job. No hassle. All in all a good experience.
Cherise,was greeted very well its a faster and easery way to get your papper work signed and out the way. great place and very good customer service oriented
Grateful Returning Customer,Really Good peoples to do business very understanding and they are fair to their customers I really like them
Leonard,They came through just when I needed them. Thanks Advance America.
Joseph,"Courteous, respectful service."
Tennille,It was a very good experience everything went smoothly the service rep help me out greatly I love yous and Advance America
Harry Edmonds,The manager was very respectful.
Ana,You all done really great! No hassle about my loan and deposit it in my account. Great Job!
DUSTIN,I had a very good experience with Advance America they were very prompt with everything
Daniel,customer service was great and they called me the next day to make sure i still was coming i really appreciate that to the fullest.
Minnie  Ann White,Very friendly and understanding customer service.
M Jimenez,St.Agustine office excellent.Lisa and Stefanie very professional.
Sincityboy life,They where God sent in my time of need when know one else was there
Grace Candreva,"Always great service at the Palm Bay ,Malabar store .In and out in 2 minutes ,no hassles ..."
Jackie,Easy loan process and very fast service. Can't go wrong with a loan from Advance America!
Pamela Lynne,Thank you so much for being there your staff is so helpful and friendly. Just wish your loan amount was a little higher. Thank you again
Brittney Brown,"I just love this company. I needed money to help pay a bill, and you all came through for me. I would recomend  your company in a heartbeat!"
Joseph,I really appreciate the time and wonderful customer service that I had received and I will recommend your service to all in need of the great services that you provide
Elizabeth,I just love your spirit at advance America you really are great and patient to work with i can't stop using you service it is amazing and i love working with you.
Maria Jose,"Great customer service, really appreciate how they came through for me."
Victor,Great customer service and friendly professional staff
PJ,"Very professional, very helpful and very friendly. I've used this company from time to time for years. They are my go to if I need some cash. Thankyou"
Yolanda Joiner,They were extremely fast and prompt with getting me my loan. Amazing
Amy,Store workers were very professional and explained everything to me in detail. Also store was clean and organized and worker who helped with my loan was polite as well.
Mike,After documents were uploaded and read. It was a very fast process. Money was in my account at 7am the next morning. Very impressed.
Benjamin,Great always fast customer service is always nice and friendly
Samuel,The employees at Advance America are very helpful and curtious.. They explain every step of the process with you.
Shari,Advance America has been very helpful the last few months. Obviously payday loans are extremely expensive. Sometimes you have no choice. No surprises I knew exactly the costs involved.
Barbara,"Good quick service, right to my bank....but a little pricey."
Dennis,"I can’t remember the young lady’s name but she works in the office located in Amory, MS. Her friendliness and attitude was more than superb! She has an outgoing personality and made doing business there more like a vibe than creating a debt! I’d definitely recommend Advance America to anyone in the Amory area that needs a little help from time to time"
Martha,Excellent service each time I visit!! No complaints!!
Edna Fragoso,always there when i need a little help thank you
Sara,"Thank you Kelly for your amazing service. Thank you for taking the time to not only assist with an advance, but having casual conversation. You ROCK!"
Syquita,"You have always done right by me,and I'm greatful. thank you for always being kind and professional I'm grateful. I would refer you guys to anyone, keep up the good work."
Richard,Advance america was very helpful and quick thank you
Austin,Really can't complain I haven't had any issues so far.
Miguel,The two lady's were extremely helpful and paitent.. Was greatly satisfied with the time and service.
Branden,"I love working with them, they haven’t let me down so far."
Brittany,I am having an issue and I didn't realize it but my pay day is incorrect in your system you have me getting paid on the 17th but I actually get paid on the 24th of this month
Vanessa,Thank you for providing relief in my time of need.
Inette DuShawn Brown,Your app/website malfunctions every time I have to use it. It zooms in on some pages to where I can't enter info and doesn't let me zoom out.It's extremely slow. I also have to take a photo of my benefit document almost every time. It's only allowed me to utilize the instant payment feature ONE time.
Lee Anna Byrd,I have been doing business with them for a long time and I think Pam have been the most friendliest employee that they have had and she will help you in any way she can
Lina R,I worked with Debra and she was amazing. I was recommended from a cash place down the road and twice I wasn’t able to get the help I need. The atmosphere was great with Debra and she was very helpful and I got the help I needed immediately. I was very appreciative. God bless her.
Curtis,great service immediate funds easy access online love it. !!!!!!!!!!!!!!!!!!!!!!!!
Tuesday,"Very easy and quick, I love this place!"
Annie,"Absolutely a wonderful experience!  Molly is outstanding-personable, helpful and understands what your needs are.  I would highly recommend this business for anyone who needs financial help!"
EMANUAL E. WALK,Was quick and easy. Did everything online!
J. C. GOODRIDGE ,You have helped me get through a few rough spots. I would recomend you anytime. Thanks
Doug,great service and FAST  HELP WHEN U NEED IT MOST.
James Garner,"I have always been treated well by the staff at the Middletown, Ohio office and also when I did the application online. Five star service."
Rita Robinson,"The girl in the office was very friendly, knowledgeable and confident in what she explained. It was very easy to understand her and I would recommend her and her office to anyone needing financial help."
Betty,"Good customer service,I love doing business with them"
Michael,they were so helpful
Jeffrey,"Lisa, at your office on Ringgold Road in Chattanooga TN, was so kind and very professional. I would recommend anyone needing any type of financial service to her and your company. Thank you so much for your help.Hayley Buffington"
Julie,"Very satisfied with application process, and customer service. Quick and easy , will recomend to anyone."
Kay,"Had an amazing experience at the Fraser, MI location borrowing a 2nd loan. The process was quick and painless and DeShonda, the associate who assisted me, was very helpful in completing the process. My gosh she's incredibly beautiful too."
AP,"I'm happy to say it's been a blessing to have a place to turn too during these extremely difficult times where there is just not enough income to make ends meet! It's fast, friendly service and the terms are fully disclosed! Unfortunately I've had to turn to them many times over the past few months but it's always been a positive experience! Thanks for being there!!!"
Zaida,"Always great customer service, and I like your paperless system!!!"
Deborah,Great customer service! Helpful!
Geneva Stafford,My questions were answered and I appreciated the help I got. 😊
Tajah,I had a great experience with advanced America ima be coming back
Cambia,Fast and easy online.  Don't have to drive to the store to get the loan.
Adrienne,"Diane, is the most friendly person. She the best one that every been in the store. She knows what she doing which that makes  the best service.  Number 1 in my book."
Nancy,Great hob the staff are so on point I couldn't have made it through these last weeks with out u thank u so much
David,The young lady was very good at what she does and got my loan fast with out any hassle..
Annie,The application and approval process was one of simplest and quickest I have ever encountered. Kudos to Carrollton staff for their Friendly service!!!
Mary,"The staff personnel was a professionals very knowledgeable of the service offer at company very friendly, polite, engaged in conversation with me. I felt very comfortable at this location."
Henrika,"Excellent Service, very helpful and Friendly Staff.Greatly appriciate and Thankful for the service.👍👍👍👍👍"
Jacob,Every body is very nice and helpful. They are very engaging with the customers. Especially Mrs Tabitha at the ellis ave store in Jackson ms. She really makes you feel lime youre family.
Kevin,Great service
Donna,"I'm so glad they are there for me , it's the best business I've ever found , they care about there customers"
Shirley,Great people who’s willing to help
Jeffrey,Very Professional & Informed workers very helpful in every way! Fast application!
Robert,"I applied in 2018, don't quote me on the date; it has been a long while ago. It was an emergency situation and they were there for me. I never borrow unless I have to, and always pay the loan or make payment arrangements. I would recommend advance America to everyone."
Debra,My experience at Advance America was made easy and fast due to the professional manager. Mary was pleasant to talk to and easy to understand. I appreciate her kindness and she seems to be a good and kind person. The world needs more people who care about others.
Tim,"The timeliness of the loan. The quick response, it was a fantastic experience."
Michael,Fast and simple Leland and his crew always deliver the best service and the bend over backwards when there's a problem
Darrell,THE SERVICE WAS QUICK AND FRIENDLY…WAS FINISHED IN NO TIME… GLAD I CAME BACK
Valerie,Great thanks for your help it really helps me out
Barbara,No comment at this time
Lisa Burton,I can't get to look at my account on line because its locked and i can't unlock it
Barbara ,Had such a great experience at this location. Sara and kelly both were respectful and very professional at their job. They looked out for my best interest wanted to put me in the best situation as possible.
Twayne,The agent in Coralville  Iowa was so helpful n friendly it was a pleasure to work with him only wished more people was like him
Rb,Y'all been so helpful and quick to respond
Davina,Very easy and quick. Just walked in and walked out 10 mins later with cash in pocket. With reduced rates this is the place for emergency cash.
Kimberly,Very helpful when in need
Brianna,"Great, always professional and respectful staffThank you"
Terry,"My experience at the Victoria, Texas location has been sheer perfection for many years. Your manager, Monica Macillas, could not be better. She is professional, customer oriented, and compassionate in every way. Hoping to continue my business with Advance America for many years."
Susan lynch,"always friendly, courteous and supp[ying your needs.  This si for the Phenix City Alabama on 280 Bypass.."
Angela Bridley,The office staff at this location are well trained in their job. Very helpful. Five Stars.
Steven,I've dealt with Advance America for few times. They are very helpful and professional. Very nice personal. Everything is explained to where You can understand their policy and payments. I'm so grateful for all their help. I would recommend everyone to go through Advance America . Thank You for all Your help
Shawn,You come through. I want to thank you for that.Be what ever I need it for..Bills to get up to dateA much needed vacationOr just having that little extra
Misael Martinez,I appreciate the professionalism of the representative at your office and the appreciation given to me by your representative for being a customer of Advance America over the years. Thank You.
Charles,I have enjoyed every experience with this company. It's a very secure and easy process. The funds are always deposited on my debit card immediately.
Charles Jackson Ii,The two old lady's that work there are great.    Renee Plumlee
Lynn,"Incredible service, Thank you guys !"
Larry D Smith,"Unbelievable, i recieved help with no hassel, its good to know you can get the help you need  right at the moment you need it, thanks, from the ""bomh'"
Sonia,Y'all are Fantastic. Thank You so much!
Mary,Ms. Margaret was the best!!  Her customer service skills are commendable!!  The process was quick and easy.  I spent most of my time just talking to her!! Lol!! Excellent experience 🥰🥰🥰
Trina Richardson,"Very intelligent,, very fast, super great customer service,, !!!!"
Kathy,I have used Advance America a few times and always have a fast approval and transfer of my money. Great service.
Colleen,Crystal has a beautiful spirit about her. I could tell she loves people and helping them. She is top tier in customer service and that’s coming from a property manager. She was fast and made my visit smooth and easy
Yashika,Advance America was great . I applied online and received approval within just a few minutes . The money was in my account the next day . What a God send !!
Parisa,Fast and easy.
Jerry,Everything about this place is amazing. Staff was very friendly and welcoming as soon as I  stepped in the door. The loan process was very speedy and they will have you out at an accurate time. If you are looking to take out a loan this is the place to go 10 out of 10 I do recommend!
Anita,Anthony was very kind and professional!! I would recommend him!! Anthony was a angel!!
DAVID,My customer service experience was satisfying. I originally applied online but was unsuccessful. I went to the Lake Park office and my application was handled quick and efficiently!!
Owen,"As usual had very good experience at Advance America Clovis, California location!"
Carol,Fast process! Love it!
mary perez,Good people. They worked fast and got me something! I appreciate it
Debra,Rodney was friendly helpful and made everything easy. Answered all my questions. I highly recommend going to this location to see Rodney.
Amanda,"Very friendly, helpful"
Alton,Easy to get a lot of money for 1 month. Not charged an arm and a leg! Got a big amount. No company will charge so little!
WILLIAM STILES,"June was so polite and extremely friendly. She made me feel like we were old friends. June was very professional and very proficient. She had me out there in no time. I had not been to this company in three years and she definitely made me want to come back. I appreciate how kind and patient June was with me. Thank you June, you are wonderful!!"
Konnee,Great CS. Fast service. Helpful staff
Doreen,The best customer service in town...Keep up the great work...Thanks...I will be returning...
Debra Todd,I had the best customer service experience from these ladies. They were very kind & helpful & made sure I understood the process completely. I'm looking forward to doing further business with them.
Tamika,One the best experiences the training manager helped me. She was so polite funny and very helpful!
DENISE,"All office staff at the Port Charlotte location have always been very nice, pleasant, courteous, helpful, and always very professional.It seems I am getting more and more requests for reviews from a variety of sources. A bit time-consuming!I'm doing this out of courtesy and appreciation to the ladies at the Port Charlotte location. Any future reviews requested will require either a discounted interest rate or payment for my time and efforts.As you probably know, there are many companies that do actually provide compensation or some sort of perks.I have Not been offered any incentive or payment for this review, but I would sure appreciate it! And with the interest rates you charge, I'm sure you can easily afford to do something!Barry Rosenberg,  941-855-0105"
Letitia,The customer service representative was very helpful. And the loan was deposited into my account fast. Thank you
Deborah Patten,"Awesome, Simply the best...."
william,Excellent service from the moment I walked in all throughout my visit. Sherita in particular was wonderful in helping me. Some of the best customer service I’ve experienced regardless of establishment.
Patricia,"Very courteous service, they greet with hello are good morning. They explained everything to me , and if there are changes they explain that to. Thanks"
Debra,The lady was very patient fast and sweet and she got me a loan that help me out big the I greatly recommend her
Cassandra Henderson,This was one of the worst transaction I have ever took first of all the Third Kind you guys did not have any cash so they gave me a check Walmart would not cash the check so so the clerk says Check Into Cash I go there they charged me $25 to cash it I will never borrow again should I get my $25 back
Angela,Great little help when or if you need it in a hurry!
Billy Dumars,Wonderful experience. We’re very courteous n helped with what I needed. Took no time at all n was in n out in no time at all. Thank you
Prentis Gamage,I had to provide a lot of financial information that was already listed in your data base that should have been used my information doesn't change that much from what you already had
William,This Is a great way to get sn advance from
Catherine,"I have enjoyed using Advance America, I would recommend it to anyone who needs extra cash fast. And the staff is very kind and helpful. The only problem I had was just the app take to long to load. But everything else is excellent."
Marsha Finley,My first time using their services. Very professional people in the office.Glad I made the switch.
Kristy ,Online app was fast and easy approval was also fast
Vanessa Schultz,Thank you for your help as i go through some difficult financial times.
Kelron,"Confused about my payment date, your people straightened me out quickly, and understandingly friendly thank you"
James Jackson,I was treated with dignity and felt comfortable asking for a lending hand. The loan process didn't take long at all.
Timothy,👍.awesome.Thanks.
Karen,As far as I'm concerned Advance America's fantastic the best thing I like about it is 30 minutes and quit as long as all the info is correct I got no complaints brother I wish I could get more than just five hundred but I have a low credit score so I guess I'll have to settle for that you doing all right God bless you
Qwee,"I want to thank the young lady for being respectful,patient and very pleasant with me.I had a very enjoyable experience this time and every time I go to the Whitehall store."
JR,You sre always available to me for emergencies...Thank you
Brandi,Always there when needed. Never had any problems
Debra,This wasn't something we really wanted to do but Advance America made things so easy and made us feel more comfortable with our decision to pawn our title. I would gladly recommend them to anyone.
Sandra Ostendorf,Dunia is very sweet and kind and know what she is talking about !
Mary,Robin in the Opp AL store is a friendly and helpful person. She help me with professionalism and kindness.
customer,"Mr. Jonathan Koluder, Attitude was great, very friendly he made us feel comfortable.Yes! I will visit him again."
Tom Canedy,"Your reps have always been cordial, friendly and very competent."
Janice,"I will say customer service was very good at Advance in Alachua ,fla. 32615"
Penny,"Last visit was awesome  the ladies are very professional, friendly take time with you. Courtesy that they are they greet you as soon as you enter into the door. This place is doing an excellent . I referring to the one in Detroit. Michigan on Gratiot and Conner."
Lisa Howlett,I am very pleased with how I was treated and the ladies were very helpful all I can say is thank you
Rebecca,The service is very good Greet you with a smile all the time I love it
Rebecca Schlichting,I use this between paydays sometimes now and I like it. Don't over do it though cause you can get behind
Ashleigh,"My experience was awesome, Ms Eve at store 8595 Beach Blvd Jacksonville FL 32216 really made me feel good about my financial need. Ms Eve not only helped me but is also willing to help me with my future financial goals. Thank you Advance America for having Employees to represent like Ms Eve."
Donna,"Easy process, funds deposited quickly"
Jessica,"Courteous, helpful and friendly service"
DAVID,I have been a customer there for years. I have enjoyed being a customer until these last few month's. everytime i went in to pay there was a manager there that would talk your head off a curse constantly kept me in there for over 30 minutes everytime. I dreaded going in there!! now it is much better i guess she was let go. Now the have very nice ppl. But i was due on june 5th sunday they took it out of my bank on the 4th!!! This has never happened to me before. I went to pay it monday the 6th & found this out. So i will pay off on june 20th & probably not renew it. Thank you
ROBERT,I have had no problems whatsoever. I've been getting payday loans for about 5 months now. I only take out all I need. Takes me 2 minutes.It also does not cost a lot of money take out loan. It depends on how much you take out.
Tonina,The employees are very courteous and knowledgeable
Alfredo,Advance America  are the best at helping you get the best loan  and easy to apply for it. Thank you I love doing business with you.
Maria,"They are always there when I need them, the process is easy and fast. I like this company because it has several stores around the area. The staff is always friendly and knowledge of what the customer required."
Sharyn,Employees are friendly and helpful. Process is fast and easy. Thank you.
Gina,Excellent customer service n the young lady that helped me was great. I would recommend  your business to anyone. THANKS
Joey,Miss Joyce is amazing tries to help in any way she can sweetest lady.
NATACHA GUERRA,Workers have always been polite and helpful I use the one in Troy OhioI'm a loyal customer
D Ray,"excellent and quick service.  Never had an issue with their loans.  If you find you can't get an answer online, they answer the phone well and are very courteous and helpful."
Vickie,"Tori was Awesome! Thank you for your help and wonderful service @ Huntsville, AL."
thomas moreland,I FIND THAT BEING ABLE TO GET A LOAN ON LINE IS VERY NICE AND CONVENIENT DONT HAVE TO STAND IN LONG LINES AND DO ALL THAT PAPER WORK. I JUST LOVE IT. THANKS SO MUCH.
Herman,Very prompt professional service.  Easy and friendly process.
Latoya,No you guys were excellent customer service help me with everything I needed unfortunately the 3 1/2 star rating was dialed and couldn’t go back and change after inputted otherwise I would’ve done five
Catherine Knapp Cook,"I love the people , they are always so pleasant and kind, I just wish they would drop a bit, make the payments to be each month not like one whole lump some each month, with things getting so bad in our country, gas going up foods going up it's getting hard for all of us, I pray yall can see if you can arrange to do this."
Virginia Jackson,Advance America took good care of me. I got my loan quickly and without much hassle. Thanks.
Heida,I had an amazing experience. The service was really really fast and the young lady was amazing. Very smart!
Roy Banta,It was great! With Latisha
Zachary,Customer  service were grat with explaining  how the loan works.It would be better  if they could tell the customer  what they payment would be instead  of an email
Andrew c,"The Office in Auburndale, Florida is the best office. It's clean and the staffing is Amazing. The staff is kind and know everyone by name which make it a good place to do your business with"
David Powell,Mrs Tonya is the best and most friendly person I’ve ever met at a loan place
Nathaniel,"Advance America is our ""go to place for when we need help."" Scott is so friendly and helpful. Nowadays with gas exceeding $5.00 a gallon with no end in sight. People seeking help from all aspects of life (Utilities, food, cash) even relief from covid, it's nice to know there are places and people that are there to help."
Gena,Thanks y'all so much for all the help that I need
Tyrone,Awesome. Happy you’re here for me. Thanks so much. It was so very easy for me. Thanks for showing me how to do it on my phone too.   Green Cove Sorings florida.
David,"The two women who operate that location are always friendly and helpful. I was approved with no problem. I paid one loan off and took another one. The office is always clean and decorated in a holiday theme. Great place greater employees! W.140th Lorain avenue Cleveland, Ohio"
Ignacio,"The associate who initially helped me was great ,pleasant and professional. I love the option of the installment loans...make it very easy to make the payments,then after the first loan was paid I could apply directly online without having to go to a store to pick up the money. Very convenient and perfect for my financial situation."
Stacy,"All of the ladies that I've dealt with are very pleasant, considerate women."
Naomi,Your staff do and excellent job.They are always pleasant and polite.Diamond Hill Road in Woonsocket.
Terry Arley,"I would like to give a GREAT BIG THANKS to M. RENEE' BROWN at the Advance America in Palatka, Florida. 💕 THANK YOU so very much for staying AFTER WORK TODAY to make sure my needs were met. YOU ARE A GREAT ADDITION TO THE PALATKA TEAM.🎉I APPRECIATE ALL THE HELP THAT YOU PROVIDED ME 🎉"
Jacqueline,I still have not received a copy of my contract. Otherwise everything is fine.
Taylor,"Holly hill ,Florida is very friendly they go out there way to help you out !"
Martina,"The site is great. Easy to use. As a repeat customer, I'm grateful for the fantastic service. I also like to thank you for keeping you fees as they are. Best regards. Carlos Pacheco"
MARIE-claire,I want to thank Gabby in the Pascagoula location for helping me out this weekend. THANK YOU GABBY.. You are very professional and very nice. Thank you again.
Janice,Great service! The online is really nice. The service was really quick. I recommend highly!
Creshawn Bean,"The online experience wasn’t good but my in-store experience at the Plainfield, Indiana store more than made up for it. I would highly recommend visiting that store!"
Scott Walters,We love getting loans at our particular office at blanding/college Dr the customer service is Awesome.... and Always pleasant to talk to them ❤️❤️❤️
Cassandra Thomas,I’ve had a good experience with them. The people are nice and the service is fast and easy
Kery,You came through for us at a time of need .your employee was curious and very friendly . Thanks for the help . I highly reccomend your services
ivan olvera,Thanks for being a great place to go  for help
Thelma,For the first time use y'all it was a great experience think the lady name were Brittany and Joann they were very friendly y'all need more people like that I'll use them again it was in Lubbock Texas on 50th
Keiwana,Three Rivers store has been very helpful….the lady’s name is Thea
Djaunnia,This is the best office staff in Tallahassee!  Tony always knows you by name and always is courteous and kind.
Cassandra Bradley,Lourdes and Gloria are friendly and fast.
RN,"I have been to the edgewater location every month for the last 4years and I have always been treated like family....I can't think of anything that could possibly make my experience any better and I want to thank you for everything that you do. Respectfully, Mark Fisher"
Edwina,"The store i Buena Park, Calif. is the best!! The store is clean and safe. The staff treats yiu like family. With all the extra expenses Advance America is a most helpful resource to help you out. Thank you for your service 😊"
Tiffany,"Cordial and Respectable, willingness to help"
Steven,"The lady was Professional and nice,can't remember her name,but she did a good job."
Michael,Advance America on Monterey Road in San Jose. Manage by Joann is a highly professional efficient polite team
Jeffrey,Wonderful staff!!!!!  Thank you!
MARY,"Advance America is Always professional, Kind& Helpful 👍 They go above and beyond to satisfy customers. I’m a very grateful customer! Susan. f."
Angelica,The process was easy and I got the money I needed.
Christina,"Great people and they will meet your need, so I recommend you to stop by any location of your choice."
Sylvia,I was in a very difficult situation and you guys were there I'm truly appreciative for everything you have done I don't know where I would be right now had you not been there thank you very much for your support and help everyone should go to you you truly are there for the people thank you have a blessed day.
customer,Good service. On-line service very convenient.
Steven,The staff is very professional and friendly.
Varetta,Friendly and helpful staff.  The Check Advance process is very streamlined and fast!
Merry,"I'm happy with my loan I received from Advance America. Ms. Vonda took her time with me and explained to me about my policy, and privacy agreement. Overall I'm a happy customer and I would suggest anybody to go to Advance America if they need a loan. Thank you and I will be seeing them again."
Rose,They tended to my needs that very day and helped me very much. They were very patient with me. I appreciate that.
Allison,"I've been an Advance America customer for over two decades, and I can always count on Advance America to come through for me whenever I need emergency cash.  Advance America is a great company!"
Nick,Really happy that I am able to get direct deposit to my account through my debit card. So much faster than waiting for a traditional transfer or doing a pickup.
Denise Trinkle,Well your customer service is not good since this lady name Alexis works there because she is not friendly she is very  rude because when I called an ask for an extension on my loan just 2 days she told me that it was my last time she could give me an extension I will like to know when did you guys change that because I have been coming to your company for years me and my family because she also rude to them an the only reason I ask for extension is because I work mon to Friday an I always like going to your store  so you guys need to give her some Training on how to work with your customers or you guys going to loose alot of customer
Joyce,"Excellent job, good customer service."
Mary,Advance America is wonderful.  All workers/employees are quick and accurate.  It is quite obvious that they have definitely been well-trained.  I would recommend Advance America to any and all.
Nancy,"Mrs. Denise is a great person, she is really people-oriented! I enjoy seeing her every visit."
Robert,Great staff!! Thanks for the help made it painless as possible!
Sandra,Staff members Kayla and Todd were amazing in helping my husband and myself.. thanks again..
Priscilla,"I have always had excellent service at the Maple Heights Location the young ladies are kind, helpful and they know their job well."
Stephen,My experience with Advance America has always been good.
Arthur,"we always have good service when we go in to Advance America in Cody, Wyo The manager, Deb , should get a raise. I have seen her work through some difficult times and always tries to make YOU feel comfortable and welcome. I hope you can appreciate her                                          thank you"
Sandra Chase,"People are polite very helpful understanding and they do their best to get you the loan you need, thank you so much I had gas money and food money to get home, thank you so very much."
Jazz,I would have given five stars....but I have not received my loan yet. I went on the site and saw whereby I was approved. Please advise.Thank you
Tracy,The lady’s was very helpful and really nice  I admired how professional and kind in helping me  I want to tell them thanks
Blend the Rules with TooT Cosm,The agent at the store she is so wonderful she’s kind and helped me do this process of a loan much easier and fast I would recommend that location to anyone on hiawasee rd orlando fl
Jon,"Great, no problem getting the funds requested. Funds were received in a timely matter. Very pleased with the serviced'Thanks;JLN"
Joseph,You'll are doing a great job handling our financial needs. Thanks
Jack,"Susan is very knowledgeable, personable and helpful. In these tough economic times, it’s nice to be treated with kindness and respect."
Leslie in Ohio,I really liked Manny. Very friendly but yet professional
Jose G,Very customer service friendly clerk.  Walked me through the process and made me feel very comfortable in a stressful state.  Nice experience.  THANK YOU
Tawana,I sent a very important message twice regarding my loan and nobody ever responded.
James Pippin,"Mason City, IA.  Very helpful & quickly helped me get through the process of getting the information done & getting the money"
CLARA H RUTLEDGE,The Sedalia team was great. Explain everything well and were friendly.  Would reccomend a visit.
ARGEMIS LLUBERES,The ladies are very courteous and helpful
Jerry Comer,Lori and Greg are awesome
anita jackson,Saw on your said that my approval for raise cash ?? Donna Morrison
Cindy,"Daisy working in El Cajon, CA short staffed last week provided excellent service despite having as many as six customers and the phones constantly ringing."
Marlene Scott,"I love advance America it's fast, easy and convenient. The girls that work there are amazing love going in and talking with them always so helpful"
Carole,"The whole process was smooth and easy, will use again."
Kevin,"Awesome!! I love the fact that I didn’t have to worry about bringing a check in, and was able to apply online to see if I would be approved! Also the fact that I was approved for a line of credit too! Just a nice peace of mind, no hassle or anything! The ladies in the Laurens office were the very best! I thought I wasn’t going to make it before they closed the day I went, I called them and told them I would be there in a few minutes stuck in traffic and it was 2 minutes before closing time! They said that’s fine, we will wait and be here for you?! So awesome and sweet!!! Will definitely refer anyone I can!"
Amora Alleyne,The staff was very polite and patient.  I’ll now only go to AdvanceAmerica when I need a little cash between pay-days.
S.,Great atmosphere with plenty of smiles added in.
Cathy Mitchell,I love working with Advance America. They are always there when I need them
Carol,The ladies are very professional and helpful.
Michelle Farlow,Pricilla is an amazing person she makes you feel so welcome and the store is always spotless and smells so clean and fresh
Roxane,The girl let me know the changes that were made. In lending more money. And I like it.
Grace,They worked quickly and were very efficient and friendly.
Dee,"Very friendly. Explain everything down to the T. I will continue doing business with you guys. I've been in this industry before and I was surprised at how everything was explain and handled. Not everyone is meant for a business like this, but you have the right ones working for you in lawrenceburg tn. Again ty guys very much!!"
Wanda Butler,"The manager at Advance America on Ann Mary Drive in Pawtucket, RI,  is the best manager you ever had!  So knowledgeable and professional!  Great experience!"
Joseph DeSalvo,I love advance America it help me out a lot due to unexpected circumstances so yes I rate them a 5 star !!!!!!! The advance American I visit is in jackson miss on state street
S.B.,Excellent service people are friendly & hopefully
No name!,Service is always above and beyond! Amazing people and amazing service! So helpful also!Thank you from the bottom of my  heart!!
Nancy Adams,Did a great job and toke her time with me Euclid ohio
Sandy,"Friendly, helpful; willingness to answer any questions. Service from Miami, Fl in Cutler Bay (US 1) near Aldi"
Stacy,Good.. Very professional.
Byron,"I have been there many time. Always kind, profession,  and  thorough. Thank you. For the Lady’s you have hired!!! God Bless you for being there is this time of great trouble in our Land👍"
Louis,Natalie has the best customer service ever. Very knowledgeable about the services they provide. Always a great experience.Location: Woodlawn (Cincinnati Ohio)
Phyllis,"This location was great. No complaints. I left the negative review about the Hammond location and the result was the manager of the Hammond location  called to offer some kind of compensation yet the whole time I had to defend my review to her. I complained again and still haven't heard anything from anyone about the way I was treated. Most unprofessional service I've ever received. This experience was so bad that I refuse to go to that location which was a half mile from my house and traveled 15 miles to get good service.  I contacted the BBB and left a review on Google  about this terrible experience.  I was contacted by the ""Pissed Consumer"" website about making a video about my treatment and how you guys never responded to this lady's terrible attitude about a complaint about a computer problem. Since I get no satisfaction from your management team,  I'll let it be known that you don't care about customers and to seek loans elsewhere."
Dave Lyle,I love the place the ladies are wonderful and its a pleasure  to go inside
konnie harrell,Very helpful and nice to work with. Thank you for being here
Melvin,Great customer service. I was highly satisfied with the service I received.
Denise Thompson,"Everything was great, I got in and out in no time. I love it."
John,Very courteous and helpful. Thank you so much.
Denise,My experience was great. Very friendly and very detailed about my loan. Would recommend them .
Patricia,"THE WHOLE PROCESS WAS A NIGHTMARE.    First I went on line to get loan, then decided I would go pick it up myself. I was told that It would be ready to pick up in 3 business days. That was too long. I tried for some time to cancel the unfinished online loan process, but could not find a way to do it. Then I drove to Advance America on West El Camino, and was told they could not give me a payday loan because I already had a loan  ""IN PROCESS"" and I would have to drive home and finish it.    So I did, but was too upset to safely drive back to West El Camino, which is quite a distance away. So I went the next day and it was closed in the middle of the day. So then I drove back today and they said my loan went thru, but they didn't have any cash. . I asked it they could just deposit it in my bank account, but was told that he couldn't do that unless I  called the number he gave me and cancelled the loan. I tried to do that outside in the parking lot, but the Advance America lady on the line told me that "" YES, THEY COULD CANCEL THE LOAN IN PERSON AT EL CAMINO"", so I went back in. They couldn't, or maybe they just didn't know how.  So I ended up driving up and down Stockton Blvd for 45 minutes to find the other store in the heat. I had to call 3 times for direction, but at least they had the cash.    HOW IN THE H--- CAN A PAYDAY ADVANCE PLACE (West El Camino) RUN OUT OF CASH????? IT WAS STILL MORNING! And NO, they could not just transfer the loan to my bank. You folks must be really hard up for capable workers.This is way too much trouble to do business with Advance America. Poor management all around."
